timestamp,speed,rpm,coolant_temp,battery_voltage,brake_pressure
2026-09-06 10:30:52,88,2272,79.4,13.5,10.4
2026-09-06 10:30:53,92,2747,90.0,13.36,44.2
2026-09-06 10:30:54,85,1115,91.5,14.16,23.1
2026-09-06 10:30:55,75,2638,81.5,13.99,42.6
2026-09-06 10:30:56,116,2889,79.2,13.37,64.2
2026-09-06 10:30:57,59,2279,78.0,13.27,64.5
2026-09-06 10:30:58,107,3044,83.9,14.29,91.1
2026-09-06 10:30:59,2,1235,93.2,13.76,19.4
2026-09-06 10:31:00,71,1281,89.0,13.93,85.6
2026-09-06 10:31:01,63,1487,91.4,13.33,7.1
2026-09-06 10:31:02,62,2146,88.4,13.34,55.8
2026-09-06 10:31:03,36,1622,78.7,14.31,22.4
2026-09-06 10:31:04,49,3356,82.3,14.2,75.4
2026-09-06 10:31:05,38,2208,88.6,13.38,29.7
2026-09-06 10:31:06,71,2550,92.0,14.22,73.1
2026-09-06 10:31:07,72,3048,91.2,14.03,82.1
2026-09-06 10:31:08,5,875,86.0,13.61,73.0
2026-09-06 10:31:09,34,2326,83.7,13.45,42.8
2026-09-06 10:31:10,108,2296,75.3,13.39,15.3
2026-09-06 10:31:11,9,1667,87.0,14.22,27.2
2026-09-06 10:31:12,79,2350,87.3,13.9,38.4
2026-09-06 10:31:13,101,3276,83.3,13.31,48.0
2026-09-06 10:31:14,11,2559,75.7,14.05,34.6
2026-09-06 10:31:15,44,1063,94.5,14.03,74.0
2026-09-06 10:31:16,66,2570,76.5,13.95,33.0
2026-09-06 10:31:17,41,853,78.9,13.55,75.9
2026-09-06 10:31:18,112,942,76.8,13.38,81.3
2026-09-06 10:31:19,108,3349,92.8,13.58,54.9
2026-09-06 10:31:20,23,2139,77.3,14.06,17.7
2026-09-06 10:31:21,50,3015,85.8,14.39,98.0
2026-09-06 10:31:22,75,821,86.3,13.76,85.0
2026-09-06 10:31:23,93,2783,75.6,13.3,18.8
2026-09-06 10:31:24,37,971,86.6,13.47,83.5
2026-09-06 10:31:25,73,988,93.5,13.63,45.6
2026-09-06 10:31:26,114,3431,94.9,14.26,16.0
2026-09-06 10:31:27,72,979,90.9,13.98,31.1
2026-09-06 10:31:28,37,1437,76.5,13.82,48.5
2026-09-06 10:31:29,19,2006,86.9,13.54,66.6
2026-09-06 10:31:30,1,2371,87.2,14.02,34.5
2026-09-06 10:31:31,98,2647,80.2,14.32,87.5
2026-09-06 10:31:32,113,1542,94.6,13.72,13.9
2026-09-06 10:31:33,116,2686,85.6,13.43,48.6
2026-09-06 10:31:34,14,3113,86.6,14.08,13.9
2026-09-06 10:31:35,1,1378,81.0,13.84,16.5
2026-09-06 10:31:36,73,894,76.1,13.58,5.6
2026-09-06 10:31:37,72,877,85.9,13.22,90.9
2026-09-06 10:31:38,52,1750,75.1,13.67,71.0
2026-09-06 10:31:39,69,1618,78.1,13.41,69.1
2026-09-06 10:31:40,17,916,79.3,14.18,78.2
2026-09-06 10:31:41,108,2424,93.0,14.31,12.6
2026-09-06 10:31:42,117,813,79.3,14.06,3.3
2026-09-06 10:31:43,19,913,79.8,13.29,5.7
2026-09-06 10:31:44,86,1640,90.6,14.27,9.8
2026-09-06 10:31:45,21,1429,77.7,13.92,91.4
2026-09-06 10:31:46,15,1800,86.7,13.44,3.1
2026-09-06 10:31:47,34,2929,93.1,14.03,83.5
2026-09-06 10:31:48,56,929,93.3,13.63,72.3
2026-09-06 10:31:49,103,2547,80.6,13.21,52.6
2026-09-06 10:31:50,49,1523,82.4,13.23,6.4
2026-09-06 10:31:51,104,849,79.9,14.37,35.1
2026-09-06 10:31:52,63,1425,85.7,13.7,65.1
2026-09-06 10:31:53,91,3344,85.7,13.41,74.8
2026-09-06 10:31:54,7,2656,83.9,13.26,10.7
2026-09-06 10:31:55,76,2733,76.0,14.17,32.3
2026-09-06 10:31:56,117,2094,85.1,13.45,62.7
2026-09-06 10:31:57,51,1144,76.5,14.06,66.4
2026-09-06 10:31:58,27,2036,85.2,14.25,86.0
2026-09-06 10:31:59,104,1039,84.4,13.8,23.9
2026-09-06 10:32:00,27,961,94.1,13.94,9.6
2026-09-06 10:32:01,116,2550,80.5,14.26,57.9
2026-09-06 10:32:02,3,3149,83.1,14.02,6.6
2026-09-06 10:32:03,90,1922,89.5,13.74,24.3
2026-09-06 10:32:04,53,2221,83.4,13.79,76.2
2026-09-06 10:32:05,94,2481,89.5,13.94,69.7
2026-09-06 10:32:06,40,1969,91.4,14.37,54.2
2026-09-06 10:32:07,17,1651,75.6,13.38,15.4
2026-09-06 10:32:08,22,1633,90.1,14.09,79.5
2026-09-06 10:32:09,111,3402,92.0,13.77,7.1
2026-09-06 10:32:10,116,2642,77.3,13.35,14.0
2026-09-06 10:32:11,77,2195,86.0,13.74,55.1
2026-09-06 10:32:12,79,1832,94.2,13.37,29.1
2026-09-06 10:32:13,34,2195,89.2,14.08,21.3
2026-09-06 10:32:14,42,1422,82.8,14.03,80.8
2026-09-06 10:32:15,80,2458,93.5,13.47,84.1
2026-09-06 10:32:16,66,821,83.8,13.83,77.8
2026-09-06 10:32:17,8,2356,93.3,13.78,55.9
2026-09-06 10:32:18,112,3328,80.9,13.96,78.8
2026-09-06 10:32:19,4,2700,92.3,13.27,52.0
2026-09-06 10:32:20,19,2977,77.9,13.72,37.8
2026-09-06 10:32:21,25,3118,90.9,13.72,72.1
2026-09-06 10:32:22,58,2862,93.5,13.45,22.7
2026-09-06 10:32:23,70,2780,77.6,13.72,47.2
2026-09-06 10:32:24,119,2100,95.0,13.86,43.5
2026-09-06 10:32:25,117,1556,85.3,14.36,27.5
2026-09-06 10:32:26,39,1674,81.9,13.36,87.6
2026-09-06 10:32:27,44,2693,77.9,13.75,98.8
2026-09-06 10:32:28,51,1905,94.1,13.24,10.9
2026-09-06 10:32:29,106,1665,94.4,13.33,93.7
2026-09-06 10:32:30,25,1181,90.6,13.78,18.4
2026-09-06 10:32:31,45,2276,90.4,14.0,73.2
2026-09-06 10:32:32,49,1644,84.4,14.36,55.2
2026-09-06 10:32:33,91,2294,85.7,14.39,99.9
2026-09-06 10:32:34,21,1969,94.3,13.51,30.6
2026-09-06 10:32:35,11,866,82.4,13.9,35.4
2026-09-06 10:32:36,107,3416,88.4,13.23,30.5
2026-09-06 10:32:37,112,1836,76.3,13.33,47.4
2026-09-06 10:32:38,97,872,91.0,13.9,90.4
2026-09-06 10:32:39,81,2792,89.9,13.77,18.8
2026-09-06 10:32:40,2,3305,88.0,13.83,89.0
2026-09-06 10:32:41,40,1598,80.4,13.58,68.6
2026-09-06 10:32:42,66,2207,82.4,14.27,60.2
2026-09-06 10:32:43,20,2264,88.4,14.11,7.9
2026-09-06 10:32:44,113,2900,78.8,13.41,29.1
2026-09-06 10:32:45,88,1315,82.6,13.35,64.8
2026-09-06 10:32:46,43,2665,78.6,13.88,38.0
2026-09-06 10:32:47,94,1036,81.5,13.81,43.0
2026-09-06 10:32:48,78,3152,76.1,13.24,66.3
2026-09-06 10:32:49,93,823,81.3,14.21,72.4
2026-09-06 10:32:50,98,2773,83.8,13.9,50.8
2026-09-06 10:32:51,40,1191,85.2,14.13,85.7
2026-09-06 10:32:52,16,1852,90.5,13.69,55.2
2026-09-06 10:32:53,110,1511,83.5,13.75,10.5
2026-09-06 10:32:54,113,1944,89.6,13.43,89.2
2026-09-06 10:32:55,40,2028,93.8,13.45,38.1
2026-09-06 10:32:56,101,3255,83.3,14.39,22.4
2026-09-06 10:32:57,113,3133,77.3,13.43,47.9
2026-09-06 10:32:58,20,1760,94.2,14.14,73.6
2026-09-06 10:32:59,97,1940,88.5,14.18,8.8
2026-09-06 10:33:00,30,2246,94.9,13.33,43.8
2026-09-06 10:33:01,92,980,94.8,13.33,76.2
2026-09-06 10:33:02,50,2954,90.5,13.9,62.5
2026-09-06 10:33:03,117,3123,91.0,14.35,64.4
2026-09-06 10:33:04,39,2958,79.2,13.62,28.0
2026-09-06 10:33:05,45,857,84.1,13.71,40.4
2026-09-06 10:33:06,23,2515,82.0,13.74,87.4
2026-09-06 10:33:07,102,1497,88.2,13.44,36.9
2026-09-06 10:33:08,3,3260,75.1,13.9,26.0
2026-09-06 10:33:09,29,1491,95.0,14.19,0.5
2026-09-06 10:33:10,86,2881,82.5,14.34,45.1
2026-09-06 10:33:11,107,1298,79.4,14.14,38.2
2026-09-06 10:33:12,69,2003,93.4,13.21,2.0
2026-09-06 10:33:13,106,2516,84.3,14.22,93.7
2026-09-06 10:33:14,91,1568,88.9,13.7,5.5
2026-09-06 10:33:15,44,1213,93.8,13.73,31.0
2026-09-06 10:33:16,110,3139,86.6,13.5,20.6
2026-09-06 10:33:17,85,1699,92.3,13.82,43.3
2026-09-06 10:33:18,80,2778,86.6,13.44,58.0
2026-09-06 10:33:19,33,3306,88.0,13.21,92.2
2026-09-06 10:33:20,85,1679,81.1,14.38,57.1
2026-09-06 10:33:21,52,1195,83.3,13.31,53.3
2026-09-06 10:33:22,20,2407,92.6,13.44,99.2
2026-09-06 10:33:23,28,3391,90.9,14.18,35.1
2026-09-06 10:33:24,20,1529,86.1,13.3,62.8
2026-09-06 10:33:25,81,2410,76.5,14.34,77.8
2026-09-06 10:33:26,70,1984,85.2,14.27,39.7
2026-09-06 10:33:27,106,2706,76.9,13.29,82.3
2026-09-06 10:33:28,38,1225,88.6,13.89,81.7
2026-09-06 10:33:29,0,2228,78.9,13.95,35.4
2026-09-06 10:33:30,62,1653,88.8,13.94,41.4
2026-09-06 10:33:31,17,3047,79.4,14.09,3.9
2026-09-06 10:33:32,65,1812,78.6,14.34,34.1
2026-09-06 10:33:33,94,2971,94.6,13.56,72.2
2026-09-06 10:33:34,103,2790,77.1,14.34,13.3
2026-09-06 10:33:35,62,852,76.8,13.66,86.8
2026-09-06 10:33:36,49,2778,82.3,13.79,36.0
2026-09-06 10:33:37,25,850,78.3,14.27,80.2
2026-09-06 10:33:38,0,1623,79.5,13.93,65.0
2026-09-06 10:33:39,82,2614,90.5,13.87,43.4
2026-09-06 10:33:40,78,3112,82.6,14.09,39.7
2026-09-06 10:33:41,120,1158,76.5,13.27,39.3
2026-09-06 10:33:42,80,2676,86.8,13.85,20.2
2026-09-06 10:33:43,18,3050,90.0,14.19,15.7
2026-09-06 10:33:44,118,3240,82.6,13.48,35.0
2026-09-06 10:33:45,101,2491,83.1,14.04,73.4
2026-09-06 10:33:46,68,1120,87.8,13.2,94.4
2026-09-06 10:33:47,4,2718,80.7,14.25,83.3
2026-09-06 10:33:48,38,2857,93.4,14.31,7.0
2026-09-06 10:33:49,47,2490,78.5,13.91,77.6
2026-09-06 10:33:50,6,1826,85.5,13.57,92.5
2026-09-06 10:33:51,50,2582,86.1,13.31,58.1
2026-09-06 10:33:52,21,1913,90.8,13.58,54.2
2026-09-06 10:33:53,98,2144,91.8,13.44,8.1
2026-09-06 10:33:54,84,2581,76.5,13.75,3.3
2026-09-06 10:33:55,19,983,76.6,13.3,30.7
2026-09-06 10:33:56,17,817,82.6,13.68,25.3
2026-09-06 10:33:57,55,2555,83.8,13.51,55.8
2026-09-06 10:33:58,115,2704,91.5,14.08,20.8
2026-09-06 10:33:59,86,3306,90.0,13.47,5.7
2026-09-06 10:34:00,116,1252,91.5,13.99,59.2
2026-09-06 10:34:01,76,2665,88.9,13.82,9.3
2026-09-06 10:34:02,113,3171,83.8,14.34,85.9
2026-09-06 10:34:03,76,1950,87.0,13.95,6.3
2026-09-06 10:34:04,89,3305,75.1,14.35,14.7
2026-09-06 10:34:05,43,3418,92.3,13.56,77.5
2026-09-06 10:34:06,71,2405,89.9,13.22,5.2
2026-09-06 10:34:07,3,3227,93.5,13.32,43.4
2026-09-06 10:34:08,68,1138,81.0,14.02,80.5
2026-09-06 10:34:09,88,2225,93.5,13.55,86.3
2026-09-06 10:34:10,118,3126,82.7,13.51,98.7
2026-09-06 10:34:11,18,942,94.0,13.45,61.3
2026-09-06 10:34:12,60,2823,90.2,13.6,28.6
2026-09-06 10:34:13,114,3074,75.2,13.35,79.4
2026-09-06 10:34:14,84,871,88.3,13.76,29.8
2026-09-06 10:34:15,82,1018,90.4,13.22,27.4
2026-09-06 10:34:16,64,2846,84.4,13.9,78.1
2026-09-06 10:34:17,64,2463,92.0,14.36,10.2
2026-09-06 10:34:18,33,812,82.3,13.46,18.8
2026-09-06 10:34:19,36,2620,76.3,13.98,42.3
2026-09-06 10:34:20,101,2202,85.8,14.29,74.9
2026-09-06 10:34:21,91,3213,77.9,13.81,13.7
2026-09-06 10:34:22,120,1161,93.2,13.74,8.9
2026-09-06 10:34:23,90,2552,81.3,13.65,88.3
2026-09-06 10:34:24,60,2187,80.8,13.76,78.0
2026-09-06 10:34:25,87,2469,87.2,13.52,43.1
2026-09-06 10:34:26,63,2942,90.4,13.52,18.4
2026-09-06 10:34:27,27,1968,94.7,13.44,29.9
2026-09-06 10:34:28,9,3396,75.8,13.96,14.2
2026-09-06 10:34:29,3,1256,76.0,13.35,34.6
2026-09-06 10:34:30,12,838,75.8,13.8,37.9
2026-09-06 10:34:31,15,1517,93.5,13.58,51.8
2026-09-06 10:34:32,77,2978,78.1,14.28,29.6
2026-09-06 10:34:33,115,2832,80.4,13.68,21.6
2026-09-06 10:34:34,112,2329,94.8,13.42,59.8
2026-09-06 10:34:35,90,3426,85.5,13.24,72.6
2026-09-06 10:34:36,7,2354,85.6,14.2,24.9
2026-09-06 10:34:37,17,2022,79.5,13.96,9.1
2026-09-06 10:34:38,89,1764,90.3,14.09,12.9
2026-09-06 10:34:39,51,2068,85.3,13.8,49.4
2026-09-06 10:34:40,15,1095,83.6,14.13,73.0
2026-09-06 10:34:41,93,1915,77.9,13.73,36.6
2026-09-06 10:34:42,6,1001,75.7,14.29,93.1
2026-09-06 10:34:43,73,3019,88.2,13.55,10.5
2026-09-06 10:34:44,56,1855,91.8,13.34,23.6
2026-09-06 10:34:45,81,1679,75.5,14.17,96.4
2026-09-06 10:34:46,113,3342,77.2,13.83,90.7
2026-09-06 10:34:47,49,1918,94.4,13.36,89.6
2026-09-06 10:34:48,52,2303,75.9,13.45,22.2
2026-09-06 10:34:49,116,3471,79.2,13.49,47.3
2026-09-06 10:34:50,104,1436,79.1,13.64,17.7
2026-09-06 10:34:51,26,1443,90.0,13.7,10.7
2026-09-06 10:34:52,109,1670,80.8,13.24,65.5
2026-09-06 10:34:53,7,812,93.0,14.3,61.7
2026-09-06 10:34:54,0,3235,75.4,13.9,82.4
2026-09-06 10:34:55,109,2130,79.0,14.26,15.4
2026-09-06 10:34:56,20,3168,80.2,13.72,50.4
2026-09-06 10:34:57,62,1969,92.4,13.99,95.1
2026-09-06 10:34:58,88,1883,89.1,14.08,41.4
2026-09-06 10:34:59,94,1671,93.1,13.41,34.7
2026-09-06 10:35:00,30,1801,88.3,14.37,54.5
2026-09-06 10:35:01,101,1286,86.5,13.72,50.5
2026-09-06 10:35:02,66,1121,86.8,14.04,34.6
2026-09-06 10:35:03,57,1431,79.0,13.32,71.5
2026-09-06 10:35:04,101,1233,86.2,14.06,38.2
2026-09-06 10:35:05,99,3121,87.4,14.18,62.4
2026-09-06 10:35:06,35,2434,78.7,13.23,79.9
2026-09-06 10:35:07,20,1175,86.8,13.9,42.8
2026-09-06 10:35:08,114,2827,76.7,13.34,14.4
2026-09-06 10:35:09,54,2663,85.0,14.0,29.4
2026-09-06 10:35:10,46,3251,86.9,14.15,8.8
2026-09-06 10:35:11,14,3451,90.7,13.4,95.4
2026-09-06 10:35:12,114,1892,76.2,13.92,51.3
2026-09-06 10:35:13,106,1226,92.4,13.75,83.9
2026-09-06 10:35:14,27,1330,91.6,13.52,21.9
2026-09-06 10:35:15,8,2456,88.5,13.85,61.4
2026-09-06 10:35:16,34,2850,75.2,13.53,52.6
2026-09-06 10:35:17,104,2744,81.5,13.82,97.9
2026-09-06 10:35:18,59,2838,90.5,14.19,23.4
2026-09-06 10:35:19,58,892,75.0,14.12,26.9
2026-09-06 10:35:20,30,2807,90.6,13.4,86.0
2026-09-06 10:35:21,31,3229,81.7,13.81,100.0
2026-09-06 10:35:22,48,1415,89.1,13.83,56.7
2026-09-06 10:35:23,21,1084,92.0,13.92,87.7
2026-09-06 10:35:24,38,2868,89.2,14.15,80.9
2026-09-06 10:35:25,114,3175,89.8,13.58,98.7
2026-09-06 10:35:26,50,1415,88.5,13.98,24.0
2026-09-06 10:35:27,8,1451,87.0,13.8,72.9
2026-09-06 10:35:28,80,1651,89.7,13.31,6.6
2026-09-06 10:35:29,106,3330,82.0,14.0,10.9
2026-09-06 10:35:30,27,2388,80.0,13.88,95.0
2026-09-06 10:35:31,108,959,94.0,14.19,44.2
2026-09-06 10:35:32,78,1821,90.5,13.82,61.1
2026-09-06 10:35:33,110,3195,80.6,14.25,62.2
2026-09-06 10:35:34,111,3231,81.4,14.13,28.1
2026-09-06 10:35:35,84,3297,84.3,14.0,46.1
2026-09-06 10:35:36,100,2793,81.5,14.37,54.7
2026-09-06 10:35:37,89,1128,91.5,13.62,11.9
2026-09-06 10:35:38,64,3067,86.1,13.44,53.9
2026-09-06 10:35:39,27,1510,90.4,14.12,9.2
2026-09-06 10:35:40,75,2050,75.9,13.5,72.5
2026-09-06 10:35:41,98,3195,79.5,14.24,28.2
2026-09-06 10:35:42,64,1242,76.9,13.91,71.5
2026-09-06 10:35:43,58,3003,86.9,13.97,56.3
2026-09-06 10:35:44,94,1544,87.7,13.8,58.5
2026-09-06 10:35:45,10,1387,92.1,13.22,39.1
2026-09-06 10:35:46,96,3130,79.3,13.25,49.3
2026-09-06 10:35:47,55,3120,79.9,14.27,61.7
2026-09-06 10:35:48,35,1521,89.1,13.49,86.9
2026-09-06 10:35:49,81,1803,77.7,13.82,86.6
2026-09-06 10:35:50,113,2395,81.1,13.34,82.4
2026-09-06 10:35:51,114,1996,85.1,13.39,59.0
2026-09-06 10:35:52,9,1436,93.9,13.31,46.1
2026-09-06 10:35:53,101,3426,95.0,13.77,77.1
2026-09-06 10:35:54,103,1969,93.9,13.55,82.4
2026-09-06 10:35:55,106,3372,75.7,13.56,43.3
2026-09-06 10:35:56,33,3325,94.0,13.69,5.7
2026-09-06 10:35:57,106,1279,84.3,13.76,79.6
2026-09-06 10:35:58,27,1966,80.1,13.24,25.0
2026-09-06 10:35:59,120,2189,86.9,13.31,78.0
2026-09-06 10:36:00,30,2697,80.0,14.24,6.6
2026-09-06 10:36:01,52,3135,85.0,14.39,57.2
2026-09-06 10:36:02,100,1259,77.6,13.96,70.4
2026-09-06 10:36:03,69,2819,91.3,14.25,93.9
2026-09-06 10:36:04,18,3129,80.1,13.25,21.9
2026-09-06 10:36:05,113,3448,85.8,14.13,97.6
2026-09-06 10:36:06,102,3227,92.5,13.6,81.6
2026-09-06 10:36:07,1,3158,92.1,13.71,75.5
2026-09-06 10:36:08,35,2977,93.6,14.32,64.5
2026-09-06 10:36:09,83,3421,78.3,13.81,98.6
2026-09-06 10:36:10,54,1885,89.5,14.25,97.4
2026-09-06 10:36:11,100,3468,88.4,14.21,61.4
2026-09-06 10:36:12,52,1203,75.9,14.22,96.4
2026-09-06 10:36:13,57,1510,83.2,13.22,44.1
2026-09-06 10:36:14,63,2799,94.4,14.11,28.6
2026-09-06 10:36:15,78,1620,80.4,14.2,5.2
2026-09-06 10:36:16,35,1002,91.2,13.44,46.5
2026-09-06 10:36:17,5,2501,79.3,13.61,62.4
2026-09-06 10:36:18,12,1173,81.8,13.28,87.5
2026-09-06 10:36:19,6,836,94.6,14.08,7.1
2026-09-06 10:36:20,106,2470,76.7,13.39,68.7
2026-09-06 10:36:21,25,2125,90.1,13.88,4.9
2026-09-06 10:36:22,119,1248,82.5,13.51,11.3
2026-09-06 10:36:23,6,3234,79.1,13.78,98.9
2026-09-06 10:36:24,27,1086,87.0,14.21,98.0
2026-09-06 10:36:25,116,1698,82.8,14.35,71.1
2026-09-06 10:36:26,95,2812,82.1,13.73,38.2
2026-09-06 10:36:27,26,1776,92.3,13.56,20.6
2026-09-06 10:36:28,28,2339,80.1,13.77,20.0
2026-09-06 10:36:29,119,1282,83.2,13.59,6.3
2026-09-06 10:36:30,102,1961,84.4,14.2,83.9
2026-09-06 10:36:31,27,2858,75.8,13.3,46.8
2026-09-06 10:36:32,100,2566,93.2,14.05,5.3
2026-09-06 10:36:33,71,1258,79.7,14.07,4.4
2026-09-06 10:36:34,61,1343,94.1,13.33,75.6
2026-09-06 10:36:35,93,2862,92.9,13.62,54.0
2026-09-06 10:36:36,16,2465,79.3,14.25,92.6
2026-09-06 10:36:37,113,2397,86.5,13.46,6.5
2026-09-06 10:36:38,47,1302,85.4,14.2,42.5
2026-09-06 10:36:39,92,1729,89.6,14.27,56.5
2026-09-06 10:36:40,8,1255,82.1,14.15,72.0
2026-09-06 10:36:41,29,1883,79.3,14.15,53.3
2026-09-06 10:36:42,70,3301,78.0,13.84,85.2
2026-09-06 10:36:43,48,1404,89.5,14.31,40.6
2026-09-06 10:36:44,77,2298,77.1,13.62,94.6
2026-09-06 10:36:45,109,840,83.0,13.75,78.9
2026-09-06 10:36:46,31,3488,86.1,13.29,10.3
2026-09-06 10:36:47,56,2026,85.4,14.1,17.1
2026-09-06 10:36:48,7,913,87.8,14.12,77.7
2026-09-06 10:36:49,11,2169,77.0,13.78,72.9
2026-09-06 10:36:50,32,2802,93.6,13.24,42.4
2026-09-06 10:36:51,28,1845,82.7,13.32,23.5
2026-09-06 10:36:52,66,2861,86.4,13.34,29.1
2026-09-06 10:36:53,86,881,84.3,13.5,29.4
2026-09-06 10:36:54,31,3355,92.3,13.59,31.0
2026-09-06 10:36:55,94,3367,88.3,13.86,78.1
2026-09-06 10:36:56,55,908,92.6,14.3,63.4
2026-09-06 10:36:57,25,1459,81.9,13.59,16.2
2026-09-06 10:36:58,114,1930,91.1,14.16,12.6
2026-09-06 10:36:59,29,1237,79.4,13.68,35.1
2026-09-06 10:37:00,107,2771,87.3,14.21,44.3
2026-09-06 10:37:01,118,1587,83.5,13.86,65.9
2026-09-06 10:37:02,92,2295,76.2,14.17,38.6
2026-09-06 10:37:03,60,3170,75.6,14.27,95.9
2026-09-06 10:37:04,37,3083,91.0,14.12,22.7
2026-09-06 10:37:05,96,1245,78.7,14.19,73.5
2026-09-06 10:37:06,64,2837,87.6,14.26,23.7
2026-09-06 10:37:07,74,2293,79.1,13.69,61.2
2026-09-06 10:37:08,90,1192,84.0,13.63,98.1
2026-09-06 10:37:09,75,2400,77.8,13.42,4.1
2026-09-06 10:37:10,2,1954,84.6,13.32,64.8
2026-09-06 10:37:11,83,1863,85.8,14.39,41.9
2026-09-06 10:37:12,41,3417,76.4,13.94,50.4
2026-09-06 10:37:13,11,2316,79.5,14.09,30.1
2026-09-06 10:37:14,39,2029,77.8,14.23,68.2
2026-09-06 10:37:15,31,1247,88.5,13.68,32.5
2026-09-06 10:37:16,32,951,75.0,13.8,57.3
2026-09-06 10:37:17,33,3415,85.1,13.98,88.0
2026-09-06 10:37:18,53,1192,87.2,13.68,21.6
2026-09-06 10:37:19,104,2239,88.3,13.76,99.8
2026-09-06 10:37:20,96,2933,79.9,14.02,3.9
2026-09-06 10:37:21,22,2490,78.0,13.81,70.8
2026-09-06 10:37:22,94,1414,85.7,13.9,93.7
2026-09-06 10:37:23,91,1406,80.2,13.55,35.0
2026-09-06 10:37:24,67,3322,81.7,14.22,19.0
2026-09-06 10:37:25,2,1029,80.2,13.53,65.4
2026-09-06 10:37:26,103,2361,94.2,14.09,91.5
2026-09-06 10:37:27,96,1659,79.9,13.55,0.6
2026-09-06 10:37:28,110,2552,91.6,14.04,25.9
2026-09-06 10:37:29,28,2771,86.3,13.56,66.8
2026-09-06 10:37:30,44,1601,82.1,14.21,80.7
2026-09-06 10:37:31,44,1376,75.7,13.43,42.7
2026-09-06 10:37:32,37,1540,87.2,13.32,48.8
2026-09-06 10:37:33,65,1452,84.3,13.32,27.3
2026-09-06 10:37:34,118,2522,86.1,13.46,27.5
2026-09-06 10:37:35,48,1464,93.3,14.18,28.4
2026-09-06 10:37:36,67,1284,88.7,14.09,43.6
2026-09-06 10:37:37,0,1621,94.7,13.48,46.1
2026-09-06 10:37:38,76,2091,88.3,13.78,95.3
2026-09-06 10:37:39,65,3129,93.3,13.53,15.9
2026-09-06 10:37:40,99,1142,92.1,13.28,27.5
2026-09-06 10:37:41,80,2277,87.1,13.83,48.4
2026-09-06 10:37:42,48,1500,82.9,13.62,87.7
2026-09-06 10:37:43,33,902,75.5,13.89,95.5
2026-09-06 10:37:44,79,2805,78.4,13.29,59.4
2026-09-06 10:37:45,74,1753,91.3,13.87,48.7
2026-09-06 10:37:46,51,2911,76.8,13.53,97.8
2026-09-06 10:37:47,3,1145,81.7,14.32,71.0
2026-09-06 10:37:48,67,1326,78.0,13.81,69.1
2026-09-06 10:37:49,45,1489,93.8,13.41,35.4
2026-09-06 10:37:50,38,1248,77.1,14.36,77.0
2026-09-06 10:37:51,36,1855,80.5,13.66,41.6
2026-09-06 10:37:52,26,2729,91.7,13.25,87.8
2026-09-06 10:37:53,66,2282,75.8,13.71,23.4
2026-09-06 10:37:54,17,1562,81.9,14.14,19.4
2026-09-06 10:37:55,68,2534,88.7,13.55,92.3
2026-09-06 10:37:56,47,1465,93.4,13.23,7.8
2026-09-06 10:37:57,70,2771,92.0,14.11,73.2
2026-09-06 10:37:58,22,1942,87.2,13.48,94.7
2026-09-06 10:37:59,5,1249,88.8,13.86,36.8
2026-09-06 10:38:00,0,1549,94.5,13.91,88.2
2026-09-06 10:38:01,24,3438,91.0,14.1,14.7
2026-09-06 10:38:02,45,954,75.6,13.78,70.6
2026-09-06 10:38:03,70,2036,75.1,14.27,13.7
2026-09-06 10:38:04,75,1507,76.4,14.4,70.7
2026-09-06 10:38:05,20,1546,83.9,14.11,28.1
2026-09-06 10:38:06,120,2739,84.1,14.12,72.7
2026-09-06 10:38:07,85,1963,76.2,13.78,67.6
2026-09-06 10:38:08,34,2156,78.0,14.24,67.4
2026-09-06 10:38:09,46,3175,84.8,14.37,7.0
2026-09-06 10:38:10,55,3426,91.2,13.82,5.3
2026-09-06 10:38:11,30,2167,84.3,13.81,92.5
2026-09-06 10:38:12,81,1394,79.1,14.14,43.7
2026-09-06 10:38:13,93,2271,78.6,13.73,17.3
2026-09-06 10:38:14,20,829,78.3,13.98,71.3
2026-09-06 10:38:15,16,2667,81.0,14.17,98.4
2026-09-06 10:38:16,77,963,82.1,13.3,37.9
2026-09-06 10:38:17,35,2994,75.9,13.57,37.1
2026-09-06 10:38:18,99,1182,89.4,13.59,16.8
2026-09-06 10:38:19,38,1716,94.4,14.0,79.0
2026-09-06 10:38:20,10,1568,78.7,14.24,22.3
2026-09-06 10:38:21,55,1134,92.7,13.83,28.0
2026-09-06 10:38:22,1,1838,92.6,14.07,2.3
2026-09-06 10:38:23,82,1680,91.1,14.34,44.7
2026-09-06 10:38:24,88,2007,80.7,13.55,34.0
2026-09-06 10:38:25,11,2704,81.7,13.29,24.0
2026-09-06 10:38:26,62,3161,87.2,13.33,37.7
2026-09-06 10:38:27,117,1131,88.0,13.58,20.2
2026-09-06 10:38:28,51,1385,79.1,13.84,14.8
2026-09-06 10:38:29,75,2004,80.2,13.96,93.3
2026-09-06 10:38:30,60,2512,88.7,13.78,6.3
2026-09-06 10:38:31,119,2990,75.4,14.28,4.0
2026-09-06 10:38:32,77,1677,85.0,13.83,96.2
2026-09-06 10:38:33,90,2634,91.9,13.58,20.2
2026-09-06 10:38:34,82,3133,78.3,13.86,83.0
2026-09-06 10:38:35,100,2867,88.1,13.98,73.2
2026-09-06 10:38:36,59,3191,82.0,14.35,54.4
2026-09-06 10:38:37,81,3384,82.8,13.25,63.0
